,Date,holiday,R0,Rt,R0_ma7,Rt_ma7,R0_ma14,Rt_ma14,casos,mortes
233,2020-10-16,1,1.624605880400514,1.0586218860930556,1.2331124129799904,0.830470209164208,0.9344137169083945,0.4963308550486064,28596,643
234,2020-10-17,1,1.1772427639994605,0.025965354929440552,0.8592309463869999,0.30583003871684195,0.9771181451913772,0.496619734194109,20776,415
235,2020-10-18,1,0.8076652055971618,0.016267673790883584,0.8464133558127935,0.30616151007268444,0.9526462338718005,0.495698601768553,12051,235
236,2020-10-19,1,0.3511178701567016,0.018001134449539588,0.7649904245056097,0.30494926579647413,0.9684441210383948,0.4954492190258483,16579,326
237,2020-10-20,1,0.06733231652552951,0.01510658728613349,0.7253943629228479,0.3047196344857337,0.9705712838757634,0.4958062780114894,23766,648
238,2020-10-21,1,0.37568989717675844,0.36033284501695334,0.7625229874244822,0.3401588249833002,0.9957363390329357,0.5207701327040295,25856,571
239,2020-10-22,1,0.9369947533303374,0.926594938671455,0.762949812455209,0.3458414886053514,1.034126298096967,0.5593251783614979,24764,505
240,2020-10-23,1,1.225071262758822,0.7718248974068112,0.7058734385063958,0.3048704902216022,0.9694929257431931,0.5676703496929052,30001,563
241,2020-10-24,1,0.5522019742107186,0.029348089748325472,0.6165818971080042,0.30535373805287147,0.7379064217475021,0.30559188838485685,24984,387
242,2020-10-25,1,0.5241145538199216,0.016864779857291692,0.576074661139827,0.3054390389195012,0.7112440084763102,0.3058002744960929,12254,233
243,2020-10-26,0,0.1945812588779607,0.014173995410930557,0.5537122881000068,0.3048923047711285,0.6593513563028083,0.3049207852838015,18611,302
244,2020-10-27,0,0.013603942534146653,0.010154365534044071,0.546036806101238,0.30418484452083,0.6357155845120428,0.304452239503282,29982,526
245,2020-10-28,0,0.016899235659643082,0.010681743347688375,0.4947809973130786,0.2542346871395064,0.6286519923687803,0.29719675606140344,28351,504
246,2020-10-29,0,1.645541026300155,1.6075294839783019,0.5960018934516239,0.35151105075477024,0.6794758529534164,0.34867626968006105,26700,551
247,2020-10-30,0,2.0177104537633888,0.49204746777829095,0.7092360635951335,0.31154284652212455,0.7075547510507647,0.3082066683718635,24353,573
248,2020-10-31,0,1.2203955606246488,0.04338824765080676,0.804692290225695,0.31354858336533614,0.7106370936668496,0.30945116070910395,13170,292
249,2020-11-01,0,0.779655679117269,0.013985265877946308,0.8411981652681731,0.31313722422542967,0.7086364132040001,0.30928813157246554,10188,203
250,2020-11-02,1,0.7356781090702635,0.025018821777513398,0.918497715295645,0.3146864851349415,0.736105001697826,0.30978939495303515,8249,165
251,2020-11-03,1,0.02559450041260064,0.01194588533947322,0.9202106521354241,0.31494241653571703,0.733123729118331,0.3095636305282737,14582,288
252,2020-11-04,1,2.3583302433656073,0.12191424031073494,1.254700796093419,0.33083277324472377,0.8747408967032487,0.29253373019211526,23316,618
253,2020-11-05,1,2.7772791800635384,1.676004989485948,1.416377675202474,0.34061498831724457,1.0061897843270489,0.3460630195360076,23845,603
254,2020-11-06,1,1.4162795215920645,0.1721572311565421,1.3304589706065701,0.29491638308556617,1.0198475171008519,0.3032296148038455,20200,271
255,2020-11-07,1,0.9691644404829449,0.03182344588938654,1.294568810586327,0.2932642685482204,1.0496305504060108,0.30340642595677847,17744,228
256,2020-11-08,1,1.111551993817653,0.0263417159755056,1.341982569829239,0.29502947570501464,1.091590367548706,0.30408334996522235,10502,190
257,2020-11-09,1,0.6285574326239206,0.019153143498114845,1.3266796160511898,0.29419152166510054,1.1225886656734174,0.30443900340002117,13414,186
258,2020-11-10,1,0.01476508401507219,0.010963126895536697,1.3251325565658285,0.294051127601681,1.1226716043506264,0.3044967720686992,46424,198
259,2020-11-11,1,0.059000790333845046,0.052089370424666284,0.996656920418434,0.28407614618938554,1.1256788582559265,0.3074544597170548,26247,574
260,2020-11-12,1,1.3216703053152485,1.2884972655697144,0.7887127954543927,0.22871789991563787,1.1025452353284333,0.2846664441164414,33919,933
261,2020-11-13,1,1.9308849530693344,0.5587814417192515,0.8622278570940026,0.2839499299960249,1.0963434138502866,0.2894331565407957,38718,576
262,2020-11-14,1,1.1971734751709457,0.0771521288183678,0.8948005763351456,0.29042545612873655,1.0946846934607364,0.29184486233847867,26278,734
263,2020-11-15,1,0.9302890214348754,0.01799919756297554,0.8689058659947487,0.2892336677840894,1.1054442179119939,0.2921315717445522,13906,140
264,2020-11-16,0,0.5745519995678793,0.017319832755200125,0.8611908041296,0.28897176624938725,1.093935210090395,0.291581643957244,15744,257
